# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ENSB:LF9NPhpVGMxPzGE	ENSB:LF9NPhpVGMxPzGE	ENSB:LF9NPhpVGMxPzGE	protein_coding	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
ENSB:LFxhlfxtKoWVMEJ	ENSB:LFxhlfxtKoWVMEJ	ENSB:LFxhlfxtKoWVMEJ	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:LKKUTp11RfIoJg8	ENSB:LKKUTp11RfIoJg8	ENSB:LKKUTp11RfIoJg8	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:LKS52j-waW_Pu9k	ENSB:LKS52j-waW_Pu9k	ENSB:LKS52j-waW_Pu9k	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:LM8x5bSOOrTyWrd	ENSB:LM8x5bSOOrTyWrd	ENSB:LM8x5bSOOrTyWrd	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:LN5uGlCPP8uEFtF	ENSB:LN5uGlCPP8uEFtF	ENSB:LN5uGlCPP8uEFtF	protein_coding	0	1	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
ENSB:LNE_zuNvPQ6x2lI	ENSB:LNE_zuNvPQ6x2lI	ENSB:LNE_zuNvPQ6x2lI	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:LOF86L6p16WoPdU	ENSB:LOF86L6p16WoPdU	ENSB:LOF86L6p16WoPdU	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:LQ20-SU0NoUHmez	ENSB:LQ20-SU0NoUHmez	ENSB:LQ20-SU0NoUHmez	protein_coding	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5
ENSB:LQl5-NNeLjsRFYB	ENSB:LQl5-NNeLjsRFYB	ENSB:LQl5-NNeLjsRFYB	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:LQn3b7MKsHLhLea	ENSB:LQn3b7MKsHLhLea	ENSB:LQn3b7MKsHLhLea	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:LR7iKohmG68pKnM	ENSB:LR7iKohmG68pKnM	ENSB:LR7iKohmG68pKnM	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSB:LSGc8PaxPhHRCmZ	ENSB:LSGc8PaxPhHRCmZ	ENSB:LSGc8PaxPhHRCmZ	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:LTOgAalO7ej_ZMR	ENSB:LTOgAalO7ej_ZMR	ENSB:LTOgAalO7ej_ZMR	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:LZZtnoPqd0_Fhaz	ENSB:LZZtnoPqd0_Fhaz	ENSB:LZZtnoPqd0_Fhaz	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:LZjYb5fZXI6y7dV	ENSB:LZjYb5fZXI6y7dV	ENSB:LZjYb5fZXI6y7dV	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:Lbg_dai4g13ky6k	ENSB:Lbg_dai4g13ky6k	ENSB:Lbg_dai4g13ky6k	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:LdMmM5W_ObBd6CB	ENSB:LdMmM5W_ObBd6CB	ENSB:LdMmM5W_ObBd6CB	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:LfTr151YHd2iRbu	ENSB:LfTr151YHd2iRbu	ENSB:LfTr151YHd2iRbu	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:LgR0-ixD0dzTN2m	ENSB:LgR0-ixD0dzTN2m	ENSB:LgR0-ixD0dzTN2m	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:LjV-DAcdidi71WZ	ENSB:LjV-DAcdidi71WZ	ENSB:LjV-DAcdidi71WZ	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSB:Lkz7PXUZAPIto4P	ENSB:Lkz7PXUZAPIto4P	ENSB:Lkz7PXUZAPIto4P	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:Lm36DvpYH-pTpHP	ENSB:Lm36DvpYH-pTpHP	ENSB:Lm36DvpYH-pTpHP	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:LpP92_H_B-xnI-Q	ENSB:LpP92_H_B-xnI-Q	ENSB:LpP92_H_B-xnI-Q	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:LpWr38To7vJqbcJ	ENSB:LpWr38To7vJqbcJ	ENSB:LpWr38To7vJqbcJ	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:LpoeD9ssZ_6pIC6	ENSB:LpoeD9ssZ_6pIC6	ENSB:LpoeD9ssZ_6pIC6	protein_coding	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
ENSB:LsALrYHArqaJFtH	ENSB:LsALrYHArqaJFtH	ENSB:LsALrYHArqaJFtH	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:LsN3LgjrtZg91Wr	ENSB:LsN3LgjrtZg91Wr	ENSB:LsN3LgjrtZg91Wr	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSB:LuJBzUU4mjFm7QE	ENSB:LuJBzUU4mjFm7QE	ENSB:LuJBzUU4mjFm7QE	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:LuZ8K3P8mZW3GTC	ENSB:LuZ8K3P8mZW3GTC	ENSB:LuZ8K3P8mZW3GTC	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSB:Lw5Wyvs7QNQUK5e	ENSB:Lw5Wyvs7QNQUK5e	ENSB:Lw5Wyvs7QNQUK5e	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSB:LxXaDMGBqIrEVGs	ENSB:LxXaDMGBqIrEVGs	ENSB:LxXaDMGBqIrEVGs	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:M0L9ZR5-xyGF8p2	ENSB:M0L9ZR5-xyGF8p2	ENSB:M0L9ZR5-xyGF8p2	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:M0espi-ucZtjv59	ENSB:M0espi-ucZtjv59	ENSB:M0espi-ucZtjv59	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:M1nnBPnJN4YKBy2	ENSB:M1nnBPnJN4YKBy2	ENSB:M1nnBPnJN4YKBy2	protein_coding	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
ENSB:M3hg53csvJqrj1L	ENSB:M3hg53csvJqrj1L	ENSB:M3hg53csvJqrj1L	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:M8TkT_OBSWDvW5W	ENSB:M8TkT_OBSWDvW5W	ENSB:M8TkT_OBSWDvW5W	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:MGK2pz-y-AdJYx0	ENSB:MGK2pz-y-AdJYx0	ENSB:MGK2pz-y-AdJYx0	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:MHbTWRwF7SaK7QX	ENSB:MHbTWRwF7SaK7QX	ENSB:MHbTWRwF7SaK7QX	protein_coding	0	0	0	48	0	0	0	0	45	0	0	0	0	0	0	0	0	0	3
ENSB:MHf_EBJ7_yyY9XI	ENSB:MHf_EBJ7_yyY9XI	ENSB:MHf_EBJ7_yyY9XI	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:MHksxHOK1nfo8Bl	ENSB:MHksxHOK1nfo8Bl	ENSB:MHksxHOK1nfo8Bl	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:MIaDg4nryq1ebp8	ENSB:MIaDg4nryq1ebp8	ENSB:MIaDg4nryq1ebp8	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:MJbrS81-BxFd61N	ENSB:MJbrS81-BxFd61N	ENSB:MJbrS81-BxFd61N	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:ML3Ipl23R0NmuoG	ENSB:ML3Ipl23R0NmuoG	ENSB:ML3Ipl23R0NmuoG	protein_coding	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1
ENSB:MP40qgyyFY9vxWD	ENSB:MP40qgyyFY9vxWD	ENSB:MP40qgyyFY9vxWD	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:MUPMHNNupvaqJUZ	ENSB:MUPMHNNupvaqJUZ	ENSB:MUPMHNNupvaqJUZ	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:MUnQCwaD4A6yXlm	ENSB:MUnQCwaD4A6yXlm	ENSB:MUnQCwaD4A6yXlm	protein_coding	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2
ENSB:MV1Q-_nbeabMsud	ENSB:MV1Q-_nbeabMsud	ENSB:MV1Q-_nbeabMsud	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:MZ_HMn9jTciGF21	ENSB:MZ_HMn9jTciGF21	ENSB:MZ_HMn9jTciGF21	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:McA1N7XHCfqSyti	ENSB:McA1N7XHCfqSyti	ENSB:McA1N7XHCfqSyti	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:Mcn-L1Ch5EMxVBS	ENSB:Mcn-L1Ch5EMxVBS	ENSB:Mcn-L1Ch5EMxVBS	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:MjE2tJ_lVkKejBw	ENSB:MjE2tJ_lVkKejBw	ENSB:MjE2tJ_lVkKejBw	protein_coding	0	0	1	2	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0
ENSB:MkiOViUiQq8E_ol	ENSB:MkiOViUiQq8E_ol	ENSB:MkiOViUiQq8E_ol	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:Ml45SMM3N9RUAgC	ENSB:Ml45SMM3N9RUAgC	ENSB:Ml45SMM3N9RUAgC	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
ENSB:MqNKPjGrvnxG01f	ENSB:MqNKPjGrvnxG01f	ENSB:MqNKPjGrvnxG01f	protein_coding	0	0	0	4	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ENSB:Mr2npT6uh9yhl4q	ENSB:Mr2npT6uh9yhl4q	ENSB:Mr2npT6uh9yhl4q	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:MsQDa31YNFWB9jL	ENSB:MsQDa31YNFWB9jL	ENSB:MsQDa31YNFWB9jL	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:MstTKP3jkfjsYXJ	ENSB:MstTKP3jkfjsYXJ	ENSB:MstTKP3jkfjsYXJ	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:Mu-7okQFIMRrN5-	ENSB:Mu-7okQFIMRrN5-	ENSB:Mu-7okQFIMRrN5-	protein_coding	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
ENSB:Mvypq8jBTq6VQXN	ENSB:Mvypq8jBTq6VQXN	ENSB:Mvypq8jBTq6VQXN	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:MwKHO9KfjXE0nRm	ENSB:MwKHO9KfjXE0nRm	ENSB:MwKHO9KfjXE0nRm	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:MwM2_NZMFIBrPOB	ENSB:MwM2_NZMFIBrPOB	ENSB:MwM2_NZMFIBrPOB	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:MyCybKI3zmgz3kS	ENSB:MyCybKI3zmgz3kS	ENSB:MyCybKI3zmgz3kS	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:N2DsgsJQ2lOsBNM	ENSB:N2DsgsJQ2lOsBNM	ENSB:N2DsgsJQ2lOsBNM	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:N2eD0mTkBFynXKl	ENSB:N2eD0mTkBFynXKl	ENSB:N2eD0mTkBFynXKl	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:N2zMTMRS-x_WiLo	ENSB:N2zMTMRS-x_WiLo	ENSB:N2zMTMRS-x_WiLo	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:N3BsiFZpTLdmv0m	ENSB:N3BsiFZpTLdmv0m	ENSB:N3BsiFZpTLdmv0m	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:N7r2-UMV0hnPoTM	ENSB:N7r2-UMV0hnPoTM	ENSB:N7r2-UMV0hnPoTM	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:N88FpVB-4nGFndh	ENSB:N88FpVB-4nGFndh	ENSB:N88FpVB-4nGFndh	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:N99PEYqcoi_Pzts	ENSB:N99PEYqcoi_Pzts	ENSB:N99PEYqcoi_Pzts	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:NBTSFWZ7xf8c44J	ENSB:NBTSFWZ7xf8c44J	ENSB:NBTSFWZ7xf8c44J	protein_coding	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
ENSB:NBiZy2D5-k2cW1P	ENSB:NBiZy2D5-k2cW1P	ENSB:NBiZy2D5-k2cW1P	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:NDGUWJmTrMM3d4x	ENSB:NDGUWJmTrMM3d4x	ENSB:NDGUWJmTrMM3d4x	lincRNA	0	0	0	6	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1
ENSB:NI3PS5nxoYepteC	ENSB:NI3PS5nxoYepteC	ENSB:NI3PS5nxoYepteC	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:NILRgk7HxLcWAlQ	ENSB:NILRgk7HxLcWAlQ	ENSB:NILRgk7HxLcWAlQ	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
ENSB:NJabh1L2A5DS5KC	ENSB:NJabh1L2A5DS5KC	ENSB:NJabh1L2A5DS5KC	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:NKZUqCDqudDwXpe	ENSB:NKZUqCDqudDwXpe	ENSB:NKZUqCDqudDwXpe	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:NL4Pi9uQBURwD79	ENSB:NL4Pi9uQBURwD79	ENSB:NL4Pi9uQBURwD79	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:NOv-Ui7C_mBQPzF	ENSB:NOv-Ui7C_mBQPzF	ENSB:NOv-Ui7C_mBQPzF	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:NOwm6Fl7T5IyAmg	ENSB:NOwm6Fl7T5IyAmg	ENSB:NOwm6Fl7T5IyAmg	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:NRUuQTm_5Or7KAf	ENSB:NRUuQTm_5Or7KAf	ENSB:NRUuQTm_5Or7KAf	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:NS3QglYtxFF4B1K	ENSB:NS3QglYtxFF4B1K	ENSB:NS3QglYtxFF4B1K	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:NSKszvrcAwDMH4s	ENSB:NSKszvrcAwDMH4s	ENSB:NSKszvrcAwDMH4s	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:NWxXjDCzwJ5nKAG	ENSB:NWxXjDCzwJ5nKAG	ENSB:NWxXjDCzwJ5nKAG	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:NYRAXk-rdV7gayP	ENSB:NYRAXk-rdV7gayP	ENSB:NYRAXk-rdV7gayP	protein_coding	0	0	6	2	0	0	0	0	0	0	6	0	0	0	0	0	0	0	2
ENSB:NYRY-jiqJ_If2ND	ENSB:NYRY-jiqJ_If2ND	ENSB:NYRY-jiqJ_If2ND	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSB:NYhO_1sAJ95holK	ENSB:NYhO_1sAJ95holK	ENSB:NYhO_1sAJ95holK	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:NZosLNQ5-nOo3D0	ENSB:NZosLNQ5-nOo3D0	ENSB:NZosLNQ5-nOo3D0	protein_coding	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1
ENSB:N_nGhyjULDVq7t9	ENSB:N_nGhyjULDVq7t9	ENSB:N_nGhyjULDVq7t9	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
ENSB:NcHH0i7WLDGRRqo	ENSB:NcHH0i7WLDGRRqo	ENSB:NcHH0i7WLDGRRqo	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:NdEOB01VPSI2R99	ENSB:NdEOB01VPSI2R99	ENSB:NdEOB01VPSI2R99	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:NdqmKTONA9YWzf2	ENSB:NdqmKTONA9YWzf2	ENSB:NdqmKTONA9YWzf2	protein_coding	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSB:NeN1IDbLf_QoBe6	ENSB:NeN1IDbLf_QoBe6	ENSB:NeN1IDbLf_QoBe6	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:NfcENzVe1hmaNDL	ENSB:NfcENzVe1hmaNDL	ENSB:NfcENzVe1hmaNDL	protein_coding	1	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
ENSB:NhFWloY0YUVW_P2	ENSB:NhFWloY0YUVW_P2	ENSB:NhFWloY0YUVW_P2	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:NiVRvSsjoQrLZ02	ENSB:NiVRvSsjoQrLZ02	ENSB:NiVRvSsjoQrLZ02	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:Nme2-J6r40v6qv9	ENSB:Nme2-J6r40v6qv9	ENSB:Nme2-J6r40v6qv9	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:NoWnFaXg05XhkGB	ENSB:NoWnFaXg05XhkGB	ENSB:NoWnFaXg05XhkGB	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:NpD7t2bnsg5DD5E	ENSB:NpD7t2bnsg5DD5E	ENSB:NpD7t2bnsg5DD5E	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:NpyBN6AJTLWoD0w	ENSB:NpyBN6AJTLWoD0w	ENSB:NpyBN6AJTLWoD0w	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:Ns20If9U-iDVQ76	ENSB:Ns20If9U-iDVQ76	ENSB:Ns20If9U-iDVQ76	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:NsD6SXrvesgxltu	ENSB:NsD6SXrvesgxltu	ENSB:NsD6SXrvesgxltu	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSB:Nsyhd9WXb5EVccM	ENSB:Nsyhd9WXb5EVccM	ENSB:Nsyhd9WXb5EVccM	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:NtCjqUzf15iADev	ENSB:NtCjqUzf15iADev	ENSB:NtCjqUzf15iADev	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:NutqxMmbWxo1Vg0	ENSB:NutqxMmbWxo1Vg0	ENSB:NutqxMmbWxo1Vg0	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
ENSB:NwVjjdfBrivCbyd	ENSB:NwVjjdfBrivCbyd	ENSB:NwVjjdfBrivCbyd	protein_coding	1	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
ENSB:NzrBNcWTYYohEIL	ENSB:NzrBNcWTYYohEIL	ENSB:NzrBNcWTYYohEIL	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:O-6-qzavvAxw4zA	ENSB:O-6-qzavvAxw4zA	ENSB:O-6-qzavvAxw4zA	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:O1NCSoRvDyQMYHg	ENSB:O1NCSoRvDyQMYHg	ENSB:O1NCSoRvDyQMYHg	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:O3EzwDiR9WpiEIL	ENSB:O3EzwDiR9WpiEIL	ENSB:O3EzwDiR9WpiEIL	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:O3OHJTyD9EcXaAH	ENSB:O3OHJTyD9EcXaAH	ENSB:O3OHJTyD9EcXaAH	protein_coding	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4
ENSB:O7IGd1WBy9YC-Ua	ENSB:O7IGd1WBy9YC-Ua	ENSB:O7IGd1WBy9YC-Ua	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:O8WGco_ty4Wmm4Y	ENSB:O8WGco_ty4Wmm4Y	ENSB:O8WGco_ty4Wmm4Y	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:O92fDRqLgoW2G8W	ENSB:O92fDRqLgoW2G8W	ENSB:O92fDRqLgoW2G8W	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:OB84xMiMikVtuTh	ENSB:OB84xMiMikVtuTh	ENSB:OB84xMiMikVtuTh	protein_coding	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
ENSB:OB9nMPae6Dv3EdV	ENSB:OB9nMPae6Dv3EdV	ENSB:OB9nMPae6Dv3EdV	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:OBIGkzOouJLs84F	ENSB:OBIGkzOouJLs84F	ENSB:OBIGkzOouJLs84F	protein_coding	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
ENSB:OE7oRoZ3odIMR6b	ENSB:OE7oRoZ3odIMR6b	ENSB:OE7oRoZ3odIMR6b	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
ENSB:OEY-MXnRJ4xvDs-	ENSB:OEY-MXnRJ4xvDs-	ENSB:OEY-MXnRJ4xvDs-	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:OIfie2sgZfTVrJC	ENSB:OIfie2sgZfTVrJC	ENSB:OIfie2sgZfTVrJC	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:OJAgdJ2DFBSR8KT	ENSB:OJAgdJ2DFBSR8KT	ENSB:OJAgdJ2DFBSR8KT	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:OMDxUmLCf27_Xal	ENSB:OMDxUmLCf27_Xal	ENSB:OMDxUmLCf27_Xal	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSB:OMT9HeDvP7K3XDH	ENSB:OMT9HeDvP7K3XDH	ENSB:OMT9HeDvP7K3XDH	protein_coding	0	0	0	6	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2
ENSB:OOuFLj0pFuKuzrv	ENSB:OOuFLj0pFuKuzrv	ENSB:OOuFLj0pFuKuzrv	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSB:OTFo_pp7HWNGzBy	ENSB:OTFo_pp7HWNGzBy	ENSB:OTFo_pp7HWNGzBy	protein_coding	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSB:OTxGvsMAiAeho5A	ENSB:OTxGvsMAiAeho5A	ENSB:OTxGvsMAiAeho5A	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:OUpzvluhGKS6wL1	ENSB:OUpzvluhGKS6wL1	ENSB:OUpzvluhGKS6wL1	protein_coding	0	0	0	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
ENSB:OZQYMiqkrNO6uOV	ENSB:OZQYMiqkrNO6uOV	ENSB:OZQYMiqkrNO6uOV	protein_coding	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSB:O_1QZOqlMd0S9jU	ENSB:O_1QZOqlMd0S9jU	ENSB:O_1QZOqlMd0S9jU	protein_coding	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
